session,protocol,src-address,src-port,dst-address,dst-port,flow,tcp-state,resolved,mark,cc,asn,threat,description,modified
2023-11-21_09-23-52,tcp,203.123.56.246,49476.0,34.149.173.23,443.0,OUT.bound,established,,,US,AS15169 google llc,,,
2023-11-21_09-23-52,tcp,203.123.56.246,49222.0,163.172.53.201,443.0,OUT.bound,established,,,FR,AS12876 online s.a.s.,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-20T20:30:48.610000
2023-11-21_09-23-52,udp,175.103.36.115,13231.0,203.123.56.246,13231.0,IN.bound,,,,ID,AS38320 pt maxindo mitra solusi,,,
2023-11-21_09-23-52,udp,203.123.56.246,46417.0,64.233.170.95,443.0,OUT.bound,,,,US,AS15169 google llc,,,
2023-11-21_09-23-52,tcp,203.123.56.246,49548.0,74.125.24.188,5228.0,OUT.bound,established,,,US,AS15169 google llc,router conns,Proto NATed Address  - 192.5.8  Â 1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000
2023-11-21_09-23-52,tcp,203.123.56.246,42764.0,142.251.175.188,5228.0,OUT.bound,established,,,US,AS15169 google llc,,,
2023-11-21_09-23-52,tcp,203.123.56.246,40880.0,142.250.4.94,443.0,OUT.bound,established,,,US,AS15169 google llc,uTorrent seeds from a VM,The world ,2022-12-16T13:03:24.863000
2023-11-21_09-23-52,tcp,203.123.56.246,49768.0,142.251.175.188,5228.0,OUT.bound,established,,,US,AS15169 google llc,,,
2023-11-21_09-23-52,udp,203.123.56.246,43589.0,122.144.2.205,443.0,OUT.bound,,,,ID,AS38320 pt maxindo mitra solusi,,,
2023-11-21_09-23-52,tcp,203.123.56.246,60955.0,47.245.116.47,6800.0,OUT.bound,established,,,SG,AS45102 alibaba (us) technology co.  ltd.,,,
2023-11-21_09-23-52,tcp,203.123.56.246,44074.0,216.239.36.135,443.0,OUT.bound,established,,,US,AS15169 google llc,router conns,Proto NATed Address  - 192.5.8  Â 1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000
2023-11-21_09-23-52,tcp,203.123.56.246,49308.0,212.227.43.225,443.0,OUT.bound,established,,,DE,AS8560 1&1 ionos se,onionoo,,2023-07-07T08:02:14.681000
2023-11-21_09-23-52,tcp,203.123.56.246,45896.0,74.125.24.188,5228.0,OUT.bound,established,,,US,AS15169 google llc,router conns,Proto NATed Address  - 192.5.8  Â 1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000
2023-11-21_09-23-52,tcp,185.224.128.184,26115.0,203.123.56.245,80.0,IN.bound,established,,,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-20 Port Scan,,2023-11-20T23:00:11.182000
2023-11-21_09-23-52,udp,203.123.56.246,50712.0,172.217.194.95,443.0,OUT.bound,,,,US,AS15169 google llc,,,
2023-11-21_09-23-52,udp,203.123.56.246,50540.0,122.144.2.204,443.0,OUT.bound,,,,ID,AS38320 pt maxindo mitra solusi,,,
2023-11-21_09-23-52,tcp,203.123.56.246,45862.0,156.59.239.227,8888.0,OUT.bound,established,,,SG,ASNone ,,,
2023-11-21_09-23-52,tcp,203.123.56.246,59734.0,199.103.24.6,443.0,OUT.bound,established,,,US,AS396986 bytedance inc.,,,
2023-11-21_09-23-52,tcp,142.251.10.188,5228.0,192.168.120.195,47356.0,IN.bound,established,,,US,AS15169 google llc,firewall conns,Proto NATed Address  - 192.5.8 Â 1.4m -  is the most popular address on the internet for those tryin,2022-10-03T00:03:36.708000
2023-11-21_09-23-52,tcp,203.123.56.246,49896.0,209.209.10.208,443.0,OUT.bound,established,,,CA,AS26832 rica web services,,,
2023-11-21_09-23-52,tcp,203.123.56.246,59544.0,17.57.145.137,5223.0,OUT.bound,established,,,US,AS714 apple inc.,,,
2023-11-21_09-23-52,tcp,199.43.203.163,22.0,203.123.56.244,35307.0,IN.bound,established,,,US,ASNone ,,,
2023-11-21_09-23-52,tcp,203.123.56.246,49895.0,163.70.153.60,443.0,OUT.bound,established,,,FR,ASNone ,,,
2023-11-21_09-23-52,tcp,203.123.56.246,42040.0,45.60.158.227,443.0,OUT.bound,established,,,US,AS19551 incapsula inc,LCIA:HoneyNet:2023,,2023-07-23T12:04:51.473000
2023-11-21_09-23-52,tcp,203.123.56.246,47030.0,157.240.208.16,443.0,OUT.bound,established,,,ID,AS32934 facebook  inc.,,,
2023-11-21_09-23-52,tcp,203.123.56.246,50870.0,31.13.95.34,443.0,OUT.bound,established,,,ID,AS32934 facebook  inc.,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-20T20:30:48.610000
2023-11-21_09-23-52,tcp,203.123.56.246,36076.0,142.251.175.95,443.0,OUT.bound,last-ack,,,US,AS15169 google llc,,,
2023-11-21_09-23-52,tcp,104.253.91.98,80.0,203.123.56.247,51672.0,IN.bound,established,,,US,AS18779 egihosting,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21T02:18:27.192000
2023-11-21_09-23-52,tcp,203.123.56.246,49171.0,51.91.58.34,9001.0,OUT.bound,established,,,FR,AS16276 ovh sas,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-20T20:30:48.610000
2023-11-21_09-23-52,tcp,203.123.56.246,49388.0,157.240.208.60,443.0,OUT.bound,established,,,ID,AS32934 facebook  inc.,,,
2023-11-21_09-23-52,tcp,104.253.91.98,80.0,203.123.56.244,8161.0,IN.bound,established,,,US,AS18779 egihosting,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21T02:18:27.192000
2023-11-21_09-23-52,tcp,203.123.56.246,41662.0,142.251.175.94,443.0,OUT.bound,established,,,US,AS15169 google llc,Speechless   Critical,,2023-10-30T03:23:08.790000
2023-11-21_09-23-52,tcp,203.123.56.246,49230.0,74.125.200.188,5228.0,OUT.bound,established,,,US,AS15169 google llc,LCIA:HoneyNet:2023,pulled from router,2023-07-23T12:04:51.473000
2023-11-21_09-23-52,tcp,203.123.56.246,42054.0,45.60.158.227,443.0,OUT.bound,established,,,US,AS19551 incapsula inc,LCIA:HoneyNet:2023,,2023-07-23T12:04:51.473000
2023-11-21_09-23-52,tcp,203.123.56.246,43798.0,74.125.24.188,5228.0,OUT.bound,established,,,US,AS15169 google llc,router conns,Proto NATed Address  - 192.5.8  Â 1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000
2023-11-21_09-23-52,udp,203.123.56.246,42517.0,74.125.24.147,443.0,OUT.bound,,,,US,AS15169 google llc,,,
2023-11-21_09-23-52,udp,203.123.56.246,58714.0,176.9.57.92,60684.0,OUT.bound,,,,DE,AS24940 hetzner online gmbh,,,
2023-11-21_09-23-52,tcp,203.123.56.246,49396.0,45.141.215.6,110.0,OUT.bound,established,,,NL,ASNone ,,,
2023-11-21_09-23-52,tcp,203.123.56.246,49214.0,198.71.53.137,443.0,OUT.bound,established,,,US,AS8560 1&1 ionos se,,,
2023-11-21_09-23-52,tcp,203.123.56.246,39272.0,74.125.200.188,5228.0,OUT.bound,established,,,US,AS15169 google llc,LCIA:HoneyNet:2023,pulled from router,2023-07-23T12:04:51.473000
2023-11-21_09-23-52,tcp,203.123.56.246,49320.0,190.2.153.200,40001.0,OUT.bound,established,,,NL,AS49981 worldstream b.v.,,,
2023-11-21_09-23-52,tcp,203.123.56.246,39368.0,142.251.10.95,443.0,OUT.bound,established,,,US,AS15169 google llc,uTorrent seeds from a VM,The world ,2022-12-16T13:03:24.863000
2023-11-21_09-23-52,udp,205.210.31.72,49199.0,203.123.56.245,5060.0,IN.bound,,,,CA,AS396982 google,Webscanners with Bad Requests - HTTP Status 400 - 1/20/2018 thru current day,Webscanners who&amp;amp;amp;#39;s requests resulted in HTTP Status code 400 due to WAF rules or LB p,2023-11-21T02:15:15.467000
2023-11-21_09-23-52,tcp,203.123.56.246,33960.0,74.125.24.188,5228.0,OUT.bound,established,,,US,AS15169 google llc,router conns,Proto NATed Address  - 192.5.8  Â 1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000
2023-11-21_09-23-52,tcp,203.123.56.246,65117.0,17.57.145.133,5223.0,OUT.bound,established,,,US,AS714 apple inc.,,,
2023-11-21_09-23-52,tcp,185.224.128.184,19277.0,203.123.56.247,80.0,IN.bound,established,,,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-20 Port Scan,,2023-11-20T23:00:11.182000
2023-11-21_09-23-52,udp,203.123.56.246,53427.0,122.144.2.204,443.0,OUT.bound,,,,ID,AS38320 pt maxindo mitra solusi,,,
2023-11-21_09-23-52,tcp,203.123.56.246,45452.0,157.240.208.34,443.0,OUT.bound,established,,,ID,AS32934 facebook  inc.,,,
2023-11-21_09-23-52,gre,203.123.56.246,,140.0.23.161,,OUT.bound,,,,ID,AS23700 linknet fastnet asn,,,
2023-11-21_09-23-52,tcp,203.123.56.246,46230.0,172.217.194.155,443.0,OUT.bound,established,,,US,AS15169 google llc,,,
2023-11-21_09-23-52,tcp,203.123.56.246,34054.0,172.217.194.188,5228.0,OUT.bound,established,,,US,AS15169 google llc,router conns,Proto NATed Address  - 192.5.8  Â 1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000
2023-11-21_09-23-52,tcp,203.123.56.246,36556.0,172.253.118.188,5228.0,OUT.bound,established,,,US,AS15169 google llc,router conns,Proto NATed Address  - 192.5.8  Â 1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000
2023-11-21_09-23-52,tcp,203.123.56.246,34284.0,157.240.208.60,443.0,OUT.bound,established,,,ID,AS32934 facebook  inc.,,,
2023-11-21_09-23-52,tcp,203.123.56.246,50629.0,34.107.243.93,443.0,OUT.bound,established,,,US,AS15169 google llc,,,
2023-11-21_09-23-52,tcp,203.123.56.246,49175.0,81.169.159.28,29001.0,OUT.bound,established,,,DE,AS6724 strato ag,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-20T20:30:48.610000
2023-11-21_09-23-52,tcp,203.123.56.246,43820.0,172.217.194.95,443.0,OUT.bound,established,,,US,AS15169 google llc,,,
2023-11-21_09-23-52,tcp,203.123.56.246,57729.0,34.79.221.98,443.0,OUT.bound,established,,,BE,AS396982 google,,,
2023-11-21_09-23-52,tcp,203.123.56.246,49333.0,157.240.208.60,443.0,OUT.bound,established,,,ID,AS32934 facebook  inc.,,,
2023-11-21_09-23-52,tcp,203.123.56.246,37028.0,142.251.12.188,5228.0,OUT.bound,established,,,US,AS15169 google llc,wifi logs to check,Here is the full text of the key event in the IBSS/ESS (3) system  which has been disabled since its,2022-11-26T03:02:13.742000
2023-11-21_09-23-52,tcp,203.123.56.246,42444.0,167.114.32.111,443.0,OUT.bound,established,,,US,AS16276 ovh sas,,,
2023-11-21_09-23-52,tcp,203.123.56.246,39733.0,23.50.117.216,443.0,OUT.bound,established,,,ID,AS20940 akamai international b.v.,,,
2023-11-21_09-23-52,tcp,203.123.56.246,59467.0,8.222.192.32,6800.0,OUT.bound,established,,,SG,ASNone ,,,
2023-11-21_09-23-52,tcp,203.123.56.246,49177.0,190.2.153.231,40001.0,OUT.bound,established,,,NL,AS49981 worldstream b.v.,,,
2023-11-21_09-23-52,tcp,185.224.128.184,24757.0,203.123.56.246,80.0,IN.bound,established,,,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-20 Port Scan,,2023-11-20T23:00:11.182000
2023-11-21_09-23-52,tcp,203.123.56.246,49355.0,104.21.33.59,80.0,OUT.bound,established,,,US,AS13335 cloudflare,LCIA:HoneyNet:2022,,2023-01-30T23:00:04.143000
2023-11-21_09-23-52,tcp,203.123.56.246,60447.0,20.198.118.190,443.0,OUT.bound,established,,,IN,AS8075 microsoft corporation,LCIA:HoneyNet:2022,,2023-01-30T23:00:04.143000
2023-11-21_09-23-52,udp,203.123.56.246,53829.0,194.88.105.16,47274.0,OUT.bound,,,,NL,AS49981 worldstream b.v.,,,
2023-11-21_09-23-52,udp,203.123.56.246,60559.0,148.153.184.114,6114.0,OUT.bound,,,,SG,AS63199 capitalonline data service co. ltd,,,
2023-11-21_09-23-52,tcp,203.123.56.246,42450.0,74.125.130.188,5228.0,OUT.bound,established,,,US,AS15169 google llc,,,
2023-11-21_09-23-52,tcp,185.224.128.184,30933.0,203.123.56.246,80.0,IN.bound,established,,,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-20 Port Scan,,2023-11-20T23:00:11.182000
2023-11-21_09-23-52,tcp,203.123.56.246,55954.0,163.70.141.34,443.0,OUT.bound,established,,,FR,ASNone ,,,
2023-11-21_09-23-52,tcp,203.123.56.246,46424.0,47.241.71.123,443.0,OUT.bound,established,,,SG,AS45102 alibaba (us) technology co.  ltd.,,,
2023-11-21_09-23-52,tcp,185.224.128.184,9959.0,146.196.110.84,80.0,IN.bound,established,,,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-20 Port Scan,,2023-11-20T23:00:11.182000
2023-11-21_09-23-52,tcp,203.123.56.246,36078.0,142.251.175.95,443.0,OUT.bound,last-ack,,,US,AS15169 google llc,,,
2023-11-21_09-23-52,udp,203.123.56.246,49825.0,74.125.24.99,443.0,OUT.bound,,,,US,AS15169 google llc,,,
2023-11-21_09-23-52,tcp,203.123.56.246,49169.0,190.2.153.205,40001.0,OUT.bound,established,,,NL,AS49981 worldstream b.v.,,,
2023-11-21_09-23-52,tcp,2.59.169.43,80.0,192.168.120.223,49563.0,IN.bound,established,,,MD,ASNone ,,,
2023-11-21_09-23-52,tcp,203.123.56.246,49740.0,20.198.119.143,443.0,OUT.bound,established,,,IN,AS8075 microsoft corporation,,,
2023-11-21_09-23-52,tcp,203.123.56.246,47246.0,31.13.95.34,443.0,OUT.bound,established,,,ID,AS32934 facebook  inc.,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-20T20:30:48.610000
2023-11-21_09-23-52,tcp,203.123.56.246,60139.0,34.111.101.25,443.0,OUT.bound,established,,,US,AS15169 google llc,,,
2023-11-21_09-23-52,tcp,203.123.56.246,49222.0,89.58.56.112,587.0,OUT.bound,established,,,DE,ASNone ,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-20T20:30:48.610000
2023-11-21_09-23-52,tcp,185.224.128.184,5819.0,146.196.110.84,80.0,IN.bound,established,,,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-20 Port Scan,,2023-11-20T23:00:11.182000
2023-11-21_09-23-52,udp,203.123.56.246,54536.0,157.240.208.60,443.0,OUT.bound,,,,ID,AS32934 facebook  inc.,,,
2023-11-21_09-23-52,tcp,203.123.56.246,44750.0,157.240.208.34,443.0,OUT.bound,established,,,ID,AS32934 facebook  inc.,,,
2023-11-21_09-23-52,tcp,203.123.56.246,51446.0,172.253.118.188,5228.0,OUT.bound,established,,,US,AS15169 google llc,router conns,Proto NATed Address  - 192.5.8  Â 1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000
2023-11-21_09-23-52,tcp,203.123.56.246,41462.0,142.251.175.132,443.0,OUT.bound,established,,,US,AS15169 google llc,,,
2023-11-21_09-23-52,tcp,203.123.56.246,52500.0,64.233.170.188,5228.0,OUT.bound,established,,,US,AS15169 google llc,,,
2023-11-21_09-23-52,tcp,74.125.68.188,5228.0,192.168.120.221,53235.0,IN.bound,established,,,US,AS15169 google llc,pc connections,pulled from router,2022-05-20T00:01:19.453000
2023-11-21_09-23-52,tcp,203.123.56.246,49748.0,74.125.24.99,443.0,OUT.bound,established,,,US,AS15169 google llc,,,
2023-11-21_09-23-52,tcp,203.123.56.246,49164.0,162.159.133.233,443.0,OUT.bound,established,,,,AS13335 cloudflare,PuffStealer,,2023-11-18T01:24:48.887000
2023-11-21_09-23-52,tcp,203.123.56.246,49712.0,34.107.243.93,443.0,OUT.bound,established,,,US,AS15169 google llc,,,
2023-11-21_09-23-52,tcp,203.123.56.246,39401.0,74.125.200.188,5228.0,OUT.bound,established,,,US,AS15169 google llc,LCIA:HoneyNet:2023,pulled from router,2023-07-23T12:04:51.473000
2023-11-21_09-23-52,tcp,185.224.128.184,31765.0,146.196.110.84,80.0,IN.bound,established,,,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-20 Port Scan,,2023-11-20T23:00:11.182000
2023-11-21_09-23-52,tcp,203.123.56.246,33137.0,216.239.36.135,443.0,OUT.bound,established,,,US,AS15169 google llc,router conns,Proto NATed Address  - 192.5.8  Â 1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000
2023-11-21_09-23-52,tcp,203.123.56.246,60822.0,157.240.208.34,443.0,OUT.bound,last-ack,,,ID,AS32934 facebook  inc.,,,
2023-11-21_09-23-52,tcp,74.82.47.19,33920.0,203.123.56.244,80.0,IN.bound,established,,,US,AS6939 hurricane electric llc,Georgs Honeypot,Honeypot,2023-11-21T02:01:29.502000
2023-11-21_09-23-52,tcp,192.168.120.199,37260.0,216.239.36.135,443.0,OUT.bound,established,,,US,AS15169 google llc,router conns,Proto NATed Address  - 192.5.8  Â 1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000
2023-11-21_09-23-52,tcp,185.224.128.184,21217.0,203.123.56.245,80.0,IN.bound,established,,,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-20 Port Scan,,2023-11-20T23:00:11.182000
2023-11-21_09-23-52,udp,203.123.56.246,15885.0,47.241.62.3,6000.0,OUT.bound,,,,SG,AS45102 alibaba (us) technology co.  ltd.,,,
2023-11-21_09-23-52,udp,203.123.56.246,62423.0,138.201.130.61,64222.0,OUT.bound,,,,DE,AS24940 hetzner online gmbh,,,
2023-11-21_09-23-52,tcp,203.123.56.246,40762.0,142.251.12.188,5228.0,OUT.bound,established,,,US,AS15169 google llc,wifi logs to check,Here is the full text of the key event in the IBSS/ESS (3) system  which has been disabled since its,2022-11-26T03:02:13.742000
2023-11-21_09-23-52,tcp,203.123.56.246,46394.0,47.246.177.253,80.0,OUT.bound,established,,,US,ASNone ,,,
2023-11-21_09-23-52,tcp,203.123.56.246,39172.0,142.251.10.188,5228.0,OUT.bound,established,,,US,AS15169 google llc,firewall conns,Proto NATed Address  - 192.5.8 Â 1.4m -  is the most popular address on the internet for those tryin,2022-10-03T00:03:36.708000
2023-11-21_09-23-52,tcp,203.123.56.246,51566.0,74.125.24.188,5228.0,OUT.bound,established,,,US,AS15169 google llc,router conns,Proto NATed Address  - 192.5.8  Â 1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000
2023-11-21_09-23-52,tcp,203.123.56.246,49417.0,2.59.169.43,80.0,OUT.bound,close,,,MD,ASNone ,,,
2023-11-21_09-23-52,tcp,203.123.56.246,49181.0,80.66.135.123,9001.0,OUT.bound,established,,,BE,AS1239 sprint,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-20T20:30:48.610000
2023-11-21_09-23-52,tcp,185.224.128.184,30185.0,146.196.110.84,80.0,IN.bound,established,,,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-20 Port Scan,,2023-11-20T23:00:11.182000
2023-11-21_09-23-52,tcp,203.123.56.246,54504.0,157.240.217.34,443.0,OUT.bound,established,,,SG,AS32934 facebook  inc.,,,
2023-11-21_09-23-52,tcp,203.123.56.246,53505.0,2.59.169.85,80.0,OUT.bound,established,,,MD,ASNone ,,,
2023-11-21_09-23-52,tcp,203.123.56.246,44512.0,74.125.24.156,443.0,OUT.bound,established,,,US,AS15169 google llc,,,
2023-11-21_09-23-52,tcp,203.123.56.246,35135.0,216.239.36.135,443.0,OUT.bound,established,,,US,AS15169 google llc,router conns,Proto NATed Address  - 192.5.8  Â 1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000
2023-11-21_09-23-52,tcp,203.123.56.246,49656.0,34.107.243.93,443.0,OUT.bound,established,,,US,AS15169 google llc,,,
2023-11-21_09-23-52,tcp,74.125.130.188,5228.0,192.168.120.207,38343.0,IN.bound,established,,,US,AS15169 google llc,,,
2023-11-21_09-23-52,tcp,203.123.56.246,58901.0,199.103.24.2,443.0,OUT.bound,established,,,US,AS396986 bytedance inc.,,,
2023-11-21_09-23-52,tcp,185.224.128.184,31227.0,203.123.56.245,80.0,IN.bound,established,,,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-20 Port Scan,,2023-11-20T23:00:11.182000
2023-11-21_09-23-52,tcp,203.123.56.246,39318.0,157.240.208.60,443.0,OUT.bound,established,,,ID,AS32934 facebook  inc.,,,
2023-11-21_09-23-52,tcp,203.123.56.246,43255.0,163.70.153.61,443.0,OUT.bound,established,,,FR,ASNone ,,,
2023-11-21_09-23-52,tcp,185.224.128.184,16539.0,203.123.56.245,80.0,IN.bound,established,,,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-20 Port Scan,,2023-11-20T23:00:11.182000
2023-11-21_09-23-52,tcp,203.123.56.246,49195.0,190.2.153.205,40001.0,OUT.bound,established,,,NL,AS49981 worldstream b.v.,,,
2023-11-21_09-23-52,udp,203.123.56.246,55956.0,148.251.179.103,56317.0,OUT.bound,,,,DE,AS24940 hetzner online gmbh,Compromised Open Proxies used for HEAD Floods,IPs of open proxies generated by cc.py tool to relay DDoS HEAD Flood attacks against externally face,2023-08-06T20:04:55.097000
2023-11-21_09-23-52,tcp,185.224.128.184,7063.0,203.123.56.244,80.0,IN.bound,established,,,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-20 Port Scan,,2023-11-20T23:00:11.182000
2023-11-21_09-23-52,tcp,203.123.56.246,49166.0,138.201.55.77,8444.0,OUT.bound,established,,,DE,AS24940 hetzner online gmbh,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-20T20:30:48.610000
2023-11-21_09-23-52,tcp,203.123.56.246,52626.0,74.125.200.188,5228.0,OUT.bound,established,,,US,AS15169 google llc,LCIA:HoneyNet:2023,pulled from router,2023-07-23T12:04:51.473000
2023-11-21_09-23-52,tcp,185.224.128.184,30449.0,203.123.56.247,80.0,IN.bound,established,,,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-20 Port Scan,,2023-11-20T23:00:11.182000
2023-11-21_09-23-52,tcp,203.123.56.246,48514.0,163.70.153.61,443.0,OUT.bound,established,,,FR,ASNone ,,,
2023-11-21_09-23-52,tcp,203.123.56.246,42032.0,74.125.24.188,5228.0,OUT.bound,established,,,US,AS15169 google llc,router conns,Proto NATed Address  - 192.5.8  Â 1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000
2023-11-21_09-23-52,tcp,203.123.56.246,50689.0,34.107.243.93,443.0,OUT.bound,established,,,US,AS15169 google llc,,,
2023-11-21_09-23-52,tcp,2.59.169.86,80.0,192.168.120.24,55264.0,IN.bound,established,,,MD,ASNone ,,,
2023-11-21_09-23-52,tcp,203.123.56.246,34928.0,74.125.200.95,443.0,OUT.bound,established,,,US,AS15169 google llc,,,
2023-11-21_09-23-52,tcp,203.123.56.246,52072.0,83.151.27.237,143.0,OUT.bound,established,,,DE,AS31333 hosting.de gmbh,,,
